,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1990,286.77097,286.81403,286.81866,286.75058,286.83954,286.79474,286.80258,286.93344,286.8058,286.73965,286.6793,286.821,286.77817,286.65958,286.87527,286.73138,286.7444,286.88412,286.80444,286.67026,286.6561,286.65378,286.79602,286.84427,286.8355,286.7621,286.7687,286.62436,286.81265,286.84366,286.82925,286.76013,286.87256,286.6929,286.7346,286.75162,286.521,286.6295,286.75803,286.82617,286.72037,286.82578,286.64236,286.67346,286.85178,286.74084,286.64465,286.7579,286.6904,286.76108,286.71768,286.79224,286.78122,286.6893,286.83447,286.81384,286.71445,286.91403,286.81235,286.63382
1991,286.71268,286.8242,286.64185,286.76,286.68893,286.7247,286.6783,286.77878,286.83636,286.66513,286.70084,286.66275,286.6931,286.64203,286.7539,286.9439,286.7754,286.7373,286.8085,286.55777,286.6743,286.7906,286.72894,286.60654,286.68777,286.71735,286.8516,286.71448,286.71793,286.70752,286.74625,286.83057,286.7219,286.6599,286.74808,286.71246,286.70126,286.64383,286.75165,286.77408,286.78702,286.63794,286.65396,286.77423,286.6924,286.89395,286.66013,286.68237,286.6113,286.79373,286.7282,286.62918,286.77902,286.5929,286.76038,286.81494,286.61838,286.7919,286.78424,286.64227
1992,286.54346,286.74893,286.64566,286.6508,286.45114,286.78076,286.49478,286.64627,286.62985,286.4509,286.4924,286.4311,286.49854,286.36066,286.6918,286.68185,286.56174,286.62134,286.5715,286.61578,286.65366,286.59317,286.62527,286.47943,286.56116,286.52567,286.62924,286.48676,286.45706,286.5114,286.53983,286.60983,286.64276,286.61697,286.3986,286.63675,286.60706,286.55338,286.49643,286.51913,286.503,286.55557,286.5427,286.49704,286.63705,286.541,286.4456,286.4623,286.63373,286.64282,286.6154,286.66348,286.68405,286.44357,286.6483,286.66403,286.61758,286.60086,286.72433,286.4929
1993,286.5939,286.78,286.73856,286.72797,286.53256,286.61874,286.50195,286.74698,286.72256,286.56116,286.56674,286.45944,286.64862,286.68124,286.6551,286.48676,286.6788,286.7792,286.64432,286.7447,286.6381,286.53543,286.69736,286.75406,286.6688,286.49954,286.49374,286.65305,286.5025,286.72714,286.629,286.606,286.7037,286.6262,286.47183,286.74097,286.73862,286.8213,286.52066,286.50415,286.5817,286.6817,286.71625,286.4572,286.57184,286.5776,286.5468,286.69016,286.66037,286.6165,286.74832,286.5858,286.45435,286.55588,286.59985,286.7558,286.69922,286.6189,286.74484,286.63687
1994,286.60806,286.6651,286.72623,286.7192,286.7352,286.64236,286.56967,286.5967,286.56046,286.75595,286.75818,286.64236,286.73248,286.85022,286.72574,286.59882,286.6925,286.8495,286.64392,286.6623,286.57544,286.76508,286.71878,286.68253,286.6088,286.59055,286.51486,286.6346,286.61368,286.8382,286.5615,286.8329,286.72433,286.69928,286.56693,286.66605,286.63428,286.6976,286.69193,286.54803,286.639,286.64676,286.7952,286.6517,286.71042,286.73404,286.5881,286.82016,286.71457,286.78265,286.73837,286.61002,286.54,286.6638,286.74716,286.57397,286.6514,286.68146,286.69565,286.78793
1995,286.85214,286.66553,286.79153,286.7059,286.67422,286.68274,286.8251,286.6748,286.64725,286.70822,286.64124,286.59933,286.69052,286.6497,286.85196,286.7756,286.69482,286.89243,286.68872,286.65744,286.55716,286.63974,286.7018,286.71457,286.72964,286.907,286.70404,286.69058,286.6175,286.85983,286.63623,286.79984,286.8943,286.87595,286.72702,286.7291,286.76868,286.6829,286.84586,286.6083,286.85464,286.64862,286.82773,286.72058,286.82562,286.7327,286.61163,286.84543,286.62393,286.92383,286.71695,286.71454,286.7888,286.74753,286.77115,286.5088,286.63727,286.54648,286.79105,286.80026
1996,286.86728,286.79892,286.8767,286.70316,286.6409,286.61606,286.8835,286.7076,286.81027,286.74698,286.75223,286.63907,286.77652,286.75125,286.87363,286.90897,286.78696,286.97784,286.86572,286.70496,286.7181,286.6455,286.75046,286.89154,286.6976,286.8009,286.76758,286.85754,286.6569,286.81094,286.73895,286.79083,286.73114,286.80832,286.67303,286.70328,286.80103,286.86032,286.9052,286.83865,286.71796,286.67172,286.76242,286.90936,286.79004,286.73032,286.6399,286.9631,286.73984,286.70554,286.7252,286.89035,286.8623,286.87033,286.78256,286.65585,286.6763,286.8341,286.8985,286.94553
1997,286.86652,286.82257,286.7156,286.81546,286.8461,286.80515,286.88016,286.7483,286.8751,286.70456,286.8405,286.74527,286.73056,286.81107,286.87595,286.7628,286.79367,286.8679,286.9872,286.83008,286.7233,286.8745,286.91672,286.82462,286.60272,286.76654,286.79666,286.98706,286.7321,286.91357,286.7975,286.7928,286.7578,286.8974,286.72076,286.9435,286.7242,286.97263,286.84747,287.04935,286.73154,286.73587,286.74847,286.92197,286.85776,286.76218,286.68582,286.96017,286.81607,286.76608,286.8706,286.93845,286.83365,286.89914,286.71408,286.84424,286.67148,286.80392,286.80063,286.97363
1998,286.79852,286.88016,286.77246,286.8472,286.9587,286.8648,286.79553,286.87027,286.84372,286.7657,287.01608,286.7934,286.65158,286.97006,286.76428,286.87622,286.85562,286.94168,286.90738,286.90778,286.7555,287.01416,286.8859,286.82217,286.7309,286.92477,286.8797,286.80893,286.80032,286.7338,286.74774,286.83105,286.8818,286.928,286.83353,286.91772,286.88077,287.08273,286.75537,286.9196,286.7818,286.75525,286.8529,287.02878,286.8533,286.86874,286.95654,286.8574,287.06265,286.7454,286.90677,286.79694,286.80872,286.81726,286.78613,286.91757,286.81927,286.64645,286.70868,286.8749
1999,286.85574,286.83636,286.84305,286.67642,286.96414,286.96878,286.9034,287.17502,286.9915,286.88425,286.94418,286.75027,286.7195,287.04324,286.762,286.9622,286.87338,287.02835,286.90497,286.83188,286.7656,286.84152,287.01974,287.0336,286.80634,286.89066,286.9553,286.7249,286.7424,286.79065,287.0001,286.9535,286.8159,286.7454,286.8695,286.77676,286.90247,287.02734,286.75272,286.8986,286.92416,286.9109,286.93497,287.0288,286.96844,286.93063,286.93668,286.77258,286.953,286.86243,286.7211,286.86496,286.81662,286.8697,286.92856,286.90298,286.8742,286.8048,286.8768,286.9129
2000,286.8301,286.8226,286.8493,286.9321,286.94635,286.91995,286.95197,287.20718,287.04605,286.8036,286.98502,286.98624,286.72034,286.96036,286.8804,286.9009,286.92245,287.04688,286.90256,286.7596,286.86252,286.82477,287.12296,286.96753,286.91708,287.01083,287.01,286.79105,286.77942,286.93762,287.05734,286.99417,286.98636,286.812,286.97635,286.89798,286.86063,287.00787,286.77267,286.96863,287.04498,286.81522,286.89774,287.08716,287.00327,287.09897,286.95206,286.78653,286.90698,287.05402,286.7833,286.95197,286.91904,286.95145,287.03366,287.05392,286.86633,286.91547,287.0905,286.98346
2001,286.84232,286.988,287.0246,287.01834,287.08743,286.89853,287.01675,286.9271,287.0732,286.92838,287.02997,286.9731,286.7231,286.8775,287.01965,286.9277,287.0958,286.9719,286.863,286.9324,287.04965,286.933,286.99484,286.82425,286.8128,287.02557,287.0908,286.95688,286.94363,286.77097,286.95166,286.9604,287.0303,286.9592,286.99673,286.89648,286.93826,287.0233,286.83328,286.99738,287.09756,286.8961,286.9608,286.93134,287.06747,287.0807,286.8462,286.965,287.10794,286.89948,286.8325,287.03732,286.94012,286.98,287.04788,286.9802,287.0342,286.89432,286.97983,286.9926
2002,286.92996,286.9205,287.02304,286.96127,287.09775,286.92465,287.01602,287.00308,287.1223,287.0676,287.1616,287.03268,287.0057,287.0622,287.11203,286.95566,287.1677,286.99777,286.8815,286.86246,286.9471,287.0461,287.02457,286.88138,286.7808,286.9559,287.2712,287.07153,287.01794,287.0037,287.02444,286.93668,286.87082,287.04758,286.86905,286.9489,286.91425,287.0105,286.9199,286.99826,287.08582,286.98102,287.00137,286.7995,287.0067,287.0687,286.73706,286.89447,286.9954,286.9667,286.99295,286.9854,286.97272,287.01688,287.0301,286.9508,287.14487,286.974,287.02496,286.88107
