,10,11,12,13,14,15,16,17,18,19,1,20,21,22,23,24,25,26,27,28,29,2,30,31,32,33,34,35,36,37,38,39,3,40,41,42,43,44,45,46,47,48,49,4,50,51,52,53,54,55,56,57,58,59,5,60,6,7,8,9
1859,0.413390461,0.413390461,0.413390461,0.413390461,0.413390461,0.413390461,0.413390461,0.413390461,0.413390461,0.413390461,0.413390461,0.41339931,0.41339931,0.41339931,0.41339931,0.41339931,0.41339931,0.41339931,0.41339931,0.41339931,0.41339931,0.413390461,0.41339931,0.41339931,0.41339931,0.41339931,0.41339931,0.41339931,0.41339931,0.41339931,0.41339931,0.41339931,0.413390461,0.41338497,0.41338497,0.41338497,0.41338497,0.41338497,0.41338497,0.41338497,0.41338497,0.41338497,0.41338497,0.413390461,0.41338497,0.41338497,0.41338497,0.41338497,0.41338497,0.41338497,0.41338497,0.41338497,0.41338497,0.41338497,0.413390461,0.41338497,0.413390461,0.413390461,0.413390461,0.413390461
1860,0.419297408,0.419297408,0.419297408,0.419297408,0.419297408,0.419297408,0.419297408,0.419297408,0.419297408,0.419297408,0.419297408,0.41928694,0.41928694,0.41928694,0.41928694,0.41928694,0.41928694,0.41928694,0.41928694,0.41928694,0.41928694,0.419297408,0.41928694,0.41928694,0.41928694,0.41928694,0.41928694,0.41928694,0.41928694,0.41928694,0.41928694,0.41928694,0.419297408,0.419291352,0.419291352,0.419291352,0.419291352,0.419291352,0.419291352,0.419291352,0.419291352,0.419291352,0.419291352,0.419297408,0.419291352,0.419291352,0.419291352,0.419291352,0.419291352,0.419291352,0.419291352,0.419291352,0.419291352,0.419291352,0.419297408,0.419291352,0.419297408,0.419297408,0.419297408,0.419297408
1861,0.418108802,0.418108802,0.418108802,0.418108802,0.418108802,0.418108802,0.418108802,0.418108802,0.418108802,0.418108802,0.418108802,0.418091906,0.418091906,0.418091906,0.418091906,0.418091906,0.418091906,0.418091906,0.418091906,0.418091906,0.418091906,0.418108802,0.418091906,0.418091906,0.418091906,0.418091906,0.418091906,0.418091906,0.418091906,0.418091906,0.418091906,0.418091906,0.418108802,0.418110061,0.418110061,0.418110061,0.418110061,0.418110061,0.418110061,0.418110061,0.418110061,0.418110061,0.418110061,0.418108802,0.418110061,0.418110061,0.418110061,0.418110061,0.418110061,0.418110061,0.418110061,0.418110061,0.418110061,0.418110061,0.418108802,0.418110061,0.418108802,0.418108802,0.418108802,0.418108802
1862,0.411278162,0.411278162,0.411278162,0.411278162,0.411278162,0.411278162,0.411278162,0.411278162,0.411278162,0.411278162,0.411278162,0.41128545,0.41128545,0.41128545,0.41128545,0.41128545,0.41128545,0.41128545,0.41128545,0.41128545,0.41128545,0.411278162,0.41128545,0.41128545,0.41128545,0.41128545,0.41128545,0.41128545,0.41128545,0.41128545,0.41128545,0.41128545,0.411278162,0.411277092,0.411277092,0.411277092,0.411277092,0.411277092,0.411277092,0.411277092,0.411277092,0.411277092,0.411277092,0.411278162,0.411277092,0.411277092,0.411277092,0.411277092,0.411277092,0.411277092,0.411277092,0.411277092,0.411277092,0.411277092,0.411278162,0.411277092,0.411278162,0.411278162,0.411278162,0.411278162
1863,0.407274788,0.407274788,0.407274788,0.407274788,0.407274788,0.407274788,0.407274788,0.407274788,0.407274788,0.407274788,0.407274788,0.407269892,0.407269892,0.407269892,0.407269892,0.407269892,0.407269892,0.407269892,0.407269892,0.407269892,0.407269892,0.407274788,0.407269892,0.407269892,0.407269892,0.407269892,0.407269892,0.407269892,0.407269892,0.407269892,0.407269892,0.407269892,0.407274788,0.407274398,0.407274398,0.407274398,0.407274398,0.407274398,0.407274398,0.407274398,0.407274398,0.407274398,0.407274398,0.407274788,0.407274398,0.407274398,0.407274398,0.407274398,0.407274398,0.407274398,0.407274398,0.407274398,0.407274398,0.407274398,0.407274788,0.407274398,0.407274788,0.407274788,0.407274788,0.407274788
1864,0.403339335,0.403339335,0.403339335,0.403339335,0.403339335,0.403339335,0.403339335,0.403339335,0.403339335,0.403339335,0.403339335,0.403344438,0.403344438,0.403344438,0.403344438,0.403344438,0.403344438,0.403344438,0.403344438,0.403344438,0.403344438,0.403339335,0.403344438,0.403344438,0.403344438,0.403344438,0.403344438,0.403344438,0.403344438,0.403344438,0.403344438,0.403344438,0.403339335,0.403341961,0.403341961,0.403341961,0.403341961,0.403341961,0.403341961,0.403341961,0.403341961,0.403341961,0.403341961,0.403339335,0.403341961,0.403341961,0.403341961,0.403341961,0.403341961,0.403341961,0.403341961,0.403341961,0.403341961,0.403341961,0.403339335,0.403341961,0.403339335,0.403339335,0.403339335,0.403339335
1865,0.400187732,0.400187732,0.400187732,0.400187732,0.400187732,0.400187732,0.400187732,0.400187732,0.400187732,0.400187732,0.400187732,0.400188153,0.400188153,0.400188153,0.400188153,0.400188153,0.400188153,0.400188153,0.400188153,0.400188153,0.400188153,0.400187732,0.400188153,0.400188153,0.400188153,0.400188153,0.400188153,0.400188153,0.400188153,0.400188153,0.400188153,0.400188153,0.400187732,0.400186097,0.400186097,0.400186097,0.400186097,0.400186097,0.400186097,0.400186097,0.400186097,0.400186097,0.400186097,0.400187732,0.400186097,0.400186097,0.400186097,0.400186097,0.400186097,0.400186097,0.400186097,0.400186097,0.400186097,0.400186097,0.400187732,0.400186097,0.400187732,0.400187732,0.400187732,0.400187732
1866,0.398582236,0.398582236,0.398582236,0.398582236,0.398582236,0.398582236,0.398582236,0.398582236,0.398582236,0.398582236,0.398582236,0.398576518,0.398576518,0.398576518,0.398576518,0.398576518,0.398576518,0.398576518,0.398576518,0.398576518,0.398576518,0.398582236,0.398576518,0.398576518,0.398576518,0.398576518,0.398576518,0.398576518,0.398576518,0.398576518,0.398576518,0.398576518,0.398582236,0.398571901,0.398571901,0.398571901,0.398571901,0.398571901,0.398571901,0.398571901,0.398571901,0.398571901,0.398571901,0.398582236,0.398571901,0.398571901,0.398571901,0.398571901,0.398571901,0.398571901,0.398571901,0.398571901,0.398571901,0.398571901,0.398582236,0.398571901,0.398582236,0.398582236,0.398582236,0.398582236
1867,0.396142711,0.396142711,0.396142711,0.396142711,0.396142711,0.396142711,0.396142711,0.396142711,0.396142711,0.396142711,0.396142711,0.396132187,0.396132187,0.396132187,0.396132187,0.396132187,0.396132187,0.396132187,0.396132187,0.396132187,0.396132187,0.396142711,0.396132187,0.396132187,0.396132187,0.396132187,0.396132187,0.396132187,0.396132187,0.396132187,0.396132187,0.396132187,0.396142711,0.396134076,0.396134076,0.396134076,0.396134076,0.396134076,0.396134076,0.396134076,0.396134076,0.396134076,0.396134076,0.396142711,0.396134076,0.396134076,0.396134076,0.396134076,0.396134076,0.396134076,0.396134076,0.396134076,0.396134076,0.396134076,0.396142711,0.396134076,0.396142711,0.396142711,0.396142711,0.396142711
1868,0.401576469,0.401576469,0.401576469,0.401576469,0.401576469,0.401576469,0.401576469,0.401576469,0.401576469,0.401576469,0.401576469,0.401582991,0.401582991,0.401582991,0.401582991,0.401582991,0.401582991,0.401582991,0.401582991,0.401582991,0.401582991,0.401576469,0.401582991,0.401582991,0.401582991,0.401582991,0.401582991,0.401582991,0.401582991,0.401582991,0.401582991,0.401582991,0.401576469,0.401579329,0.401579329,0.401579329,0.401579329,0.401579329,0.401579329,0.401579329,0.401579329,0.401579329,0.401579329,0.401576469,0.401579329,0.401579329,0.401579329,0.401579329,0.401579329,0.401579329,0.401579329,0.401579329,0.401579329,0.401579329,0.401576469,0.401579329,0.401576469,0.401576469,0.401576469,0.401576469
1869,0.411513398,0.411513398,0.411513398,0.411513398,0.411513398,0.411513398,0.411513398,0.411513398,0.411513398,0.411513398,0.411513398,0.41152453,0.41152453,0.41152453,0.41152453,0.41152453,0.41152453,0.41152453,0.41152453,0.41152453,0.41152453,0.411513398,0.41152453,0.41152453,0.41152453,0.41152453,0.41152453,0.41152453,0.41152453,0.41152453,0.41152453,0.41152453,0.411513398,0.411520071,0.411520071,0.411520071,0.411520071,0.411520071,0.411520071,0.411520071,0.411520071,0.411520071,0.411520071,0.411513398,0.411520071,0.411520071,0.411520071,0.411520071,0.411520071,0.411520071,0.411520071,0.411520071,0.411520071,0.411520071,0.411513398,0.411520071,0.411513398,0.411513398,0.411513398,0.411513398
1870,0.412292741,0.412292741,0.412292741,0.412292741,0.412292741,0.412292741,0.412292741,0.412292741,0.412292741,0.412292741,0.412292741,0.412295963,0.412295963,0.412295963,0.412295963,0.412295963,0.412295963,0.412295963,0.412295963,0.412295963,0.412295963,0.412292741,0.412295963,0.412295963,0.412295963,0.412295963,0.412295963,0.412295963,0.412295963,0.412295963,0.412295963,0.412295963,0.412292741,0.41229462,0.41229462,0.41229462,0.41229462,0.41229462,0.41229462,0.41229462,0.41229462,0.41229462,0.41229462,0.412292741,0.41229462,0.41229462,0.41229462,0.41229462,0.41229462,0.41229462,0.41229462,0.41229462,0.41229462,0.41229462,0.412292741,0.41229462,0.412292741,0.412292741,0.412292741,0.412292741
1871,0.418290192,0.418290192,0.418290192,0.418290192,0.418290192,0.418290192,0.418290192,0.418290192,0.418290192,0.418290192,0.418290192,0.418282104,0.418282104,0.418282104,0.418282104,0.418282104,0.418282104,0.418282104,0.418282104,0.418282104,0.418282104,0.418290192,0.418282104,0.418282104,0.418282104,0.418282104,0.418282104,0.418282104,0.418282104,0.418282104,0.418282104,0.418282104,0.418290192,0.418289327,0.418289327,0.418289327,0.418289327,0.418289327,0.418289327,0.418289327,0.418289327,0.418289327,0.418289327,0.418290192,0.418289327,0.418289327,0.418289327,0.418289327,0.418289327,0.418289327,0.418289327,0.418289327,0.418289327,0.418289327,0.418290192,0.418289327,0.418290192,0.418290192,0.418290192,0.418290192
1872,0.415125068,0.415125068,0.415125068,0.415125068,0.415125068,0.415125068,0.415125068,0.415125068,0.415125068,0.415125068,0.415125068,0.415123466,0.415123466,0.415123466,0.415123466,0.415123466,0.415123466,0.415123466,0.415123466,0.415123466,0.415123466,0.415125068,0.415123466,0.415123466,0.415123466,0.415123466,0.415123466,0.415123466,0.415123466,0.415123466,0.415123466,0.415123466,0.415125068,0.415117792,0.415117792,0.415117792,0.415117792,0.415117792,0.415117792,0.415117792,0.415117792,0.415117792,0.415117792,0.415125068,0.415117792,0.415117792,0.415117792,0.415117792,0.415117792,0.415117792,0.415117792,0.415117792,0.415117792,0.415117792,0.415125068,0.415117792,0.415125068,0.415125068,0.415125068,0.415125068
1873,0.409745313,0.409745313,0.409745313,0.409745313,0.409745313,0.409745313,0.409745313,0.409745313,0.409745313,0.409745313,0.409745313,0.409751742,0.409751742,0.409751742,0.409751742,0.409751742,0.409751742,0.409751742,0.409751742,0.409751742,0.409751742,0.409745313,0.409751742,0.409751742,0.409751742,0.409751742,0.409751742,0.409751742,0.409751742,0.409751742,0.409751742,0.409751742,0.409745313,0.409738648,0.409738648,0.409738648,0.409738648,0.409738648,0.409738648,0.409738648,0.409738648,0.409738648,0.409738648,0.409745313,0.409738648,0.409738648,0.409738648,0.409738648,0.409738648,0.409738648,0.409738648,0.409738648,0.409738648,0.409738648,0.409745313,0.409738648,0.409745313,0.409745313,0.409745313,0.409745313
1874,0.405090172,0.405090172,0.405090172,0.405090172,0.405090172,0.405090172,0.405090172,0.405090172,0.405090172,0.405090172,0.405090172,0.405064112,0.405064112,0.405064112,0.405064112,0.405064112,0.405064112,0.405064112,0.405064112,0.405064112,0.405064112,0.405090172,0.405064112,0.405064112,0.405064112,0.405064112,0.405064112,0.405064112,0.405064112,0.405064112,0.405064112,0.405064112,0.405090172,0.405081294,0.405081294,0.405081294,0.405081294,0.405081294,0.405081294,0.405081294,0.405081294,0.405081294,0.405081294,0.405090172,0.405081294,0.405081294,0.405081294,0.405081294,0.405081294,0.405081294,0.405081294,0.405081294,0.405081294,0.405081294,0.405090172,0.405081294,0.405090172,0.405090172,0.405090172,0.405090172
1875,0.396379713,0.396379713,0.396379713,0.396379713,0.396379713,0.396379713,0.396379713,0.396379713,0.396379713,0.396379713,0.396379713,0.396383432,0.396383432,0.396383432,0.396383432,0.396383432,0.396383432,0.396383432,0.396383432,0.396383432,0.396383432,0.396379713,0.396383432,0.396383432,0.396383432,0.396383432,0.396383432,0.396383432,0.396383432,0.396383432,0.396383432,0.396383432,0.396379713,0.396393421,0.396393421,0.396393421,0.396393421,0.396393421,0.396393421,0.396393421,0.396393421,0.396393421,0.396393421,0.396379713,0.396393421,0.396393421,0.396393421,0.396393421,0.396393421,0.396393421,0.396393421,0.396393421,0.396393421,0.396393421,0.396379713,0.396393421,0.396379713,0.396379713,0.396379713,0.396379713
1876,0.39239988,0.39239988,0.39239988,0.39239988,0.39239988,0.39239988,0.39239988,0.39239988,0.39239988,0.39239988,0.39239988,0.392399691,0.392399691,0.392399691,0.392399691,0.392399691,0.392399691,0.392399691,0.392399691,0.392399691,0.392399691,0.39239988,0.392399691,0.392399691,0.392399691,0.392399691,0.392399691,0.392399691,0.392399691,0.392399691,0.392399691,0.392399691,0.39239988,0.39241127,0.39241127,0.39241127,0.39241127,0.39241127,0.39241127,0.39241127,0.39241127,0.39241127,0.39241127,0.39239988,0.39241127,0.39241127,0.39241127,0.39241127,0.39241127,0.39241127,0.39241127,0.39241127,0.39241127,0.39241127,0.39239988,0.39241127,0.39239988,0.39239988,0.39239988,0.39239988
1877,0.389856492,0.389856492,0.389856492,0.389856492,0.389856492,0.389856492,0.389856492,0.389856492,0.389856492,0.389856492,0.389856492,0.389863117,0.389863117,0.389863117,0.389863117,0.389863117,0.389863117,0.389863117,0.389863117,0.389863117,0.389863117,0.389856492,0.389863117,0.389863117,0.389863117,0.389863117,0.389863117,0.389863117,0.389863117,0.389863117,0.389863117,0.389863117,0.389856492,0.38985454,0.38985454,0.38985454,0.38985454,0.38985454,0.38985454,0.38985454,0.38985454,0.38985454,0.38985454,0.389856492,0.38985454,0.38985454,0.38985454,0.38985454,0.38985454,0.38985454,0.38985454,0.38985454,0.38985454,0.38985454,0.389856492,0.38985454,0.389856492,0.389856492,0.389856492,0.389856492
1878,0.386714049,0.386714049,0.386714049,0.386714049,0.386714049,0.386714049,0.386714049,0.386714049,0.386714049,0.386714049,0.386714049,0.386721925,0.386721925,0.386721925,0.386721925,0.386721925,0.386721925,0.386721925,0.386721925,0.386721925,0.386721925,0.386714049,0.386721925,0.386721925,0.386721925,0.386721925,0.386721925,0.386721925,0.386721925,0.386721925,0.386721925,0.386721925,0.386714049,0.386703592,0.386703592,0.386703592,0.386703592,0.386703592,0.386703592,0.386703592,0.386703592,0.386703592,0.386703592,0.386714049,0.386703592,0.386703592,0.386703592,0.386703592,0.386703592,0.386703592,0.386703592,0.386703592,0.386703592,0.386703592,0.386714049,0.386703592,0.386714049,0.386714049,0.386714049,0.386714049
1879,0.387364323,0.387364323,0.387364323,0.387364323,0.387364323,0.387364323,0.387364323,0.387364323,0.387364323,0.387364323,0.387364323,0.387377057,0.387377057,0.387377057,0.387377057,0.387377057,0.387377057,0.387377057,0.387377057,0.387377057,0.387377057,0.387364323,0.387377057,0.387377057,0.387377057,0.387377057,0.387377057,0.387377057,0.387377057,0.387377057,0.387377057,0.387377057,0.387364323,0.387367272,0.387367272,0.387367272,0.387367272,0.387367272,0.387367272,0.387367272,0.387367272,0.387367272,0.387367272,0.387364323,0.387367272,0.387367272,0.387367272,0.387367272,0.387367272,0.387367272,0.387367272,0.387367272,0.387367272,0.387367272,0.387364323,0.387367272,0.387364323,0.387364323,0.387364323,0.387364323
1880,0.395120504,0.395120504,0.395120504,0.395120504,0.395120504,0.395120504,0.395120504,0.395120504,0.395120504,0.395120504,0.395120504,0.395117607,0.395117607,0.395117607,0.395117607,0.395117607,0.395117607,0.395117607,0.395117607,0.395117607,0.395117607,0.395120504,0.395117607,0.395117607,0.395117607,0.395117607,0.395117607,0.395117607,0.395117607,0.395117607,0.395117607,0.395117607,0.395120504,0.395111645,0.395111645,0.395111645,0.395111645,0.395111645,0.395111645,0.395111645,0.395111645,0.395111645,0.395111645,0.395120504,0.395111645,0.395111645,0.395111645,0.395111645,0.395111645,0.395111645,0.395111645,0.395111645,0.395111645,0.395111645,0.395120504,0.395111645,0.395120504,0.395120504,0.395120504,0.395120504
1881,0.405900813,0.405900813,0.405900813,0.405900813,0.405900813,0.405900813,0.405900813,0.405900813,0.405900813,0.405900813,0.405900813,0.405892431,0.405892431,0.405892431,0.405892431,0.405892431,0.405892431,0.405892431,0.405892431,0.405892431,0.405892431,0.405900813,0.405892431,0.405892431,0.405892431,0.405892431,0.405892431,0.405892431,0.405892431,0.405892431,0.405892431,0.405892431,0.405900813,0.405897836,0.405897836,0.405897836,0.405897836,0.405897836,0.405897836,0.405897836,0.405897836,0.405897836,0.405897836,0.405900813,0.405897836,0.405897836,0.405897836,0.405897836,0.405897836,0.405897836,0.405897836,0.405897836,0.405897836,0.405897836,0.405900813,0.405897836,0.405900813,0.405900813,0.405900813,0.405900813
1882,0.403595345,0.403595345,0.403595345,0.403595345,0.403595345,0.403595345,0.403595345,0.403595345,0.403595345,0.403595345,0.403595345,0.403586777,0.403586777,0.403586777,0.403586777,0.403586777,0.403586777,0.403586777,0.403586777,0.403586777,0.403586777,0.403595345,0.403586777,0.403586777,0.403586777,0.403586777,0.403586777,0.403586777,0.403586777,0.403586777,0.403586777,0.403586777,0.403595345,0.403596173,0.403596173,0.403596173,0.403596173,0.403596173,0.403596173,0.403596173,0.403596173,0.403596173,0.403596173,0.403595345,0.403596173,0.403596173,0.403596173,0.403596173,0.403596173,0.403596173,0.403596173,0.403596173,0.403596173,0.403596173,0.403595345,0.403596173,0.403595345,0.403595345,0.403595345,0.403595345
1883,0.401419903,0.401419903,0.401419903,0.401419903,0.401419903,0.401419903,0.401419903,0.401419903,0.401419903,0.401419903,0.401419903,0.401428112,0.401428112,0.401428112,0.401428112,0.401428112,0.401428112,0.401428112,0.401428112,0.401428112,0.401428112,0.401419903,0.401428112,0.401428112,0.401428112,0.401428112,0.401428112,0.401428112,0.401428112,0.401428112,0.401428112,0.401428112,0.401419903,0.401423763,0.401423763,0.401423763,0.401423763,0.401423763,0.401423763,0.401423763,0.401423763,0.401423763,0.401423763,0.401419903,0.401423763,0.401423763,0.401423763,0.401423763,0.401423763,0.401423763,0.401423763,0.401423763,0.401423763,0.401423763,0.401419903,0.401423763,0.401419903,0.401419903,0.401419903,0.401419903
1884,0.413388572,0.413388572,0.413388572,0.413388572,0.413388572,0.413388572,0.413388572,0.413388572,0.413388572,0.413388572,0.413388572,0.413381002,0.413381002,0.413381002,0.413381002,0.413381002,0.413381002,0.413381002,0.413381002,0.413381002,0.413381002,0.413388572,0.413381002,0.413381002,0.413381002,0.413381002,0.413381002,0.413381002,0.413381002,0.413381002,0.413381002,0.413381002,0.413388572,0.413369117,0.413369117,0.413369117,0.413369117,0.413369117,0.413369117,0.413369117,0.413369117,0.413369117,0.413369117,0.413388572,0.413369117,0.413369117,0.413369117,0.413369117,0.413369117,0.413369117,0.413369117,0.413369117,0.413369117,0.413369117,0.413388572,0.413369117,0.413388572,0.413388572,0.413388572,0.413388572
1885,0.406318308,0.406318308,0.406318308,0.406318308,0.406318308,0.406318308,0.406318308,0.406318308,0.406318308,0.406318308,0.406318308,0.406306273,0.406306273,0.406306273,0.406306273,0.406306273,0.406306273,0.406306273,0.406306273,0.406306273,0.406306273,0.406318308,0.406306273,0.406306273,0.406306273,0.406306273,0.406306273,0.406306273,0.406306273,0.406306273,0.406306273,0.406306273,0.406318308,0.406320336,0.406320336,0.406320336,0.406320336,0.406320336,0.406320336,0.406320336,0.406320336,0.406320336,0.406320336,0.406318308,0.406320336,0.406320336,0.406320336,0.406320336,0.406320336,0.406320336,0.406320336,0.406320336,0.406320336,0.406320336,0.406318308,0.406320336,0.406318308,0.406318308,0.406318308,0.406318308
1886,0.397587635,0.397587635,0.397587635,0.397587635,0.397587635,0.397587635,0.397587635,0.397587635,0.397587635,0.397587635,0.397587635,0.397571146,0.397571146,0.397571146,0.397571146,0.397571146,0.397571146,0.397571146,0.397571146,0.397571146,0.397571146,0.397587635,0.397571146,0.397571146,0.397571146,0.397571146,0.397571146,0.397571146,0.397571146,0.397571146,0.397571146,0.397571146,0.397587635,0.397567933,0.397567933,0.397567933,0.397567933,0.397567933,0.397567933,0.397567933,0.397567933,0.397567933,0.397567933,0.397587635,0.397567933,0.397567933,0.397567933,0.397567933,0.397567933,0.397567933,0.397567933,0.397567933,0.397567933,0.397567933,0.397587635,0.397567933,0.397587635,0.397587635,0.397587635,0.397587635
